date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2010,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
6/26/2010,39,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,3,0,0,0,0,0
6/27/2010,0,0,0,63,-15,-3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,123,1356,702,474
6/28/2010,192,27,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5319
6/29/2010,1410,204,0,54,-3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,36,291,18,45
6/30/2010,396,546,30,3,0,6,0,0,0,0,0,0,0,0,0,0,33,12,63,3,48,84,336,1176
7/1/2010,339,1125,3,18,24,27,0,0,0,0,0,0,459,0,6,36,6,924,396,111,51,144,132,150
7/2/2010,153,99,12,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,30,39,51,615
7/3/2010,351,1074,27,18,9,0,3,9,0,0,0,0,0,33,66,42,63,366,138,6,393,1716,744,867
7/4/2010,1314,1374,957,126,30,54,6,0,3,0,0,0,9,57,27,36,177,144,138,57,282,501,612,456
7/5/2010,1104,1422,1074,219,9,36,9,0,0,0,36,21,39,9,12,21,1059,477,123,-168,-30,-3,3,-3
7/6/2010,-3,-6,-9,-18,-15,-9,-3,-3,0,0,0,0,0,6,0,0,0,3,18,6,33,90,45,231
7/7/2010,45,0,0,-3,0,0,-3,0,-9,0,0,0,0,6,9,3,6,9,33,9,153,1173,267,228
7/8/2010,816,-18,33,-6,6,3,39,3,0,0,0,0,0,3,24,9,6,12,36,30,159,534,468,267
7/9/2010,1545,990,465,156,72,114,78,0,0,0,0,0,0,0,12,6,1410,33,33,-12,105,81,141,441
7/10/2010,222,375,327,48,42,120,123,9,3,-6,12,27,18,198,129,168,336,237,0,18,57,66,216,615
7/11/2010,351,255,60,12,6,6,141,0,3,-3,-3,-6,3,33,42,69,141,21,18,9,6,48,102,363
7/12/2010,234,273,45,0,12,105,57,102,15,15,3,0,3,6,12,45,36,24,57,60,15,27,6,204
7/13/2010,207,3,18,-3,3,30,3,-6,0,0,0,0,0,0,0,3,3,18,6,18,12,9,24,51
7/14/2010,135,45,3,0,0,0,0,9,3,0,9,0,0,-3,-15,-3,18,42,21,183,1452,114,90,0
7/15/2010,6,0,0,0,0,-3,0,6,0,0,0,0,3,0,0,0,0,0,3,9,18,3,21,105
7/16/2010,24,363,48,57,0,9,27,0,-3,0,0,0,12,15,15,-3,162,-6,-6,0,105,3,0,6
7/17/2010,234,6,0,-3,0,0,30,48,3,6,6,3,-9,3,3,0,6,3,0,3,0,12,-9,6
7/18/2010,60,3,0,0,0,3,9,9,12,18,3,12,9,0,15,18,9,6,9,6,6,9,141,576
7/19/2010,525,192,15,3,3,9,21,15,12,0,6,0,3,36,42,60,48,15,36,21,30,72,27,66
7/20/2010,93,15,12,3,0,3,168,171,81,0,21,24,24,24,60,111,129,837,1095,198,57,33,126,72
7/21/2010,114,402,45,9,3,0,9,6,0,0,0,3,-3,42,264,318,105,117,387,501,879,45,33,108
7/22/2010,15,0,0,0,0,0,0,207,90,0,0,9,3,3,0,24,-15,12,-3,6,24,-6,-3,0
7/23/2010,-9,-21,0,6,0,-6,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,15,66,69
7/24/2010,111,21,-12,0,0,0,3,3,0,0,0,0,0,0,0,9,21,9,9,0,9,6,36,60
7/25/2010,105,72,12,0,9,6,6,9,3,0,3,3,15,9,36,81,135,66,93,57,54,114,162,258
7/26/2010,36,15,12,3,6,12,15,6,0,0,3,3,12,0,24,15,51,54,57,15,3,9,24,9
7/27/2010,36,33,3,0,0,0,54,6,6,3,0,3,12,-3,9,27,18,132,15,18,6,0,6,15
7/28/2010,6,12,51,12,15,3,21,24,0,0,0,0,0,0,0,3,-3,9,72,12,240,222,93,90
7/29/2010,75,15,9,9,3,9,60,21,0,0,0,0,0,0,0,0,0,3,3,9,0,-3,0,0
7/30/2010,0,12,18,12,3,6,15,6,0,0,0,3,0,0,0,0,0,6,0,0,0,45,75,87
7/31/2010,27,30,3,3,0,3,3,0,6,0,0,3,0,0,0,0,15,3,51,45,21,30,210,60
8/1/2010,93,144,30,9,3,24,21,0,0,6,0,0,0,0,0,0,9,15,36,48,6,33,15,15
8/2/2010,0,54,0,3,0,3,3,0,3,0,0,3,0,0,0,0,21,30,9,0,33,18,6,12
8/3/2010,0,6,0,0,3,0,12,0,0,6,9,12,3,0,0,3,3,6,3,0,12,6,3,3
8/4/2010,3,0,6,3,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,12,3,0,3,18
8/5/2010,0,0,9,6,0,6,3,3,9,6,12,3,0,0,3,0,0,3,0,6,0,0,0,0
8/6/2010,0,9,0,6,0,0,0,0,3,0,0,0,6,0,0,0,6,3,6,6,0,3,0,3
8/7/2010,3,0,0,3,0,0,0,-3,0,0,0,3,0,0,0,0,0,3,-6,-6,0,0,6,0
8/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,3,0,0,0,0
8/9/2010,0,0,9,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
8/10/2010,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,6,-3,12,30,-3,0,0
8/11/2010,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8/12/2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0
8/13/2010,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,0
8/14/2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
8/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2010,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2010,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
