date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2007,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
6/22/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/25/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
6/26/2007,1,0,0,2,2,1,0,0,0,0,3,-1,2,-3,0,0,0,0,0,23,50,0,4,32
6/27/2007,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6/28/2007,0,9,4,0,-1,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,67,0,0,0,0
6/29/2007,0,0,0,0,-6,0,0,0,0,0,0,0,2,-1,-1,1,0,5,23,0,29,0,17,23
6/30/2007,20,8,3,0,0,0,0,0,0,0,0,0,0,-10,-5,-1,1,4,0,26,3,110,3,3
7/1/2007,2,3,2,-2,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,26,180,36,13,123
7/2/2007,5,0,12,2,0,0,0,0,0,0,0,205,1,0,23,15,7,21,76,40,4,6,277,12
7/3/2007,8,7,13,0,10,7,5,0,0,2,1,0,0,0,0,159,117,127,5,401,162,52,16,123
7/4/2007,132,177,44,19,20,14,0,0,,0,0,0,1,7,0,17,126,87,24,7,0,12,214,151
7/5/2007,112,76,29,69,11,1,1,0,0,0,0,0,0,0,1,0,1,17,6,44,6,0,5,17
7/6/2007,49,30,4,6,10,1,0,0,0,0,0,0,0,0,0,0,23,39,29,6,21,16,5,174
7/7/2007,56,14,35,78,25,12,0,3,0,0,0,0,1,7,1,8,-1,7,5,0,0,0,2,1
7/8/2007,65,20,8,0,0,2,0,1,-3,-14,-5,0,17,5,3,13,5,7,-2,29,34,23,8,77
7/9/2007,29,11,10,15,2,6,6,0,0,0,0,0,0,8,17,6,0,0,11,7,31,13,8,14
7/10/2007,8,35,2,1,2,11,1,2,0,0,1,0,0,1,1,0,0,41,8,62,47,130,140,36
7/11/2007,23,62,25,0,0,0,0,-1,1,0,0,0,0,8,2,8,8,0,9,4,0,1,207,213
7/12/2007,58,19,3,0,1,-1,0,0,0,-1,1,3,0,3,1,0,0,-1,0,8,11,3,0,63
7/13/2007,13,48,8,0,0,0,0,3,1,1,0,4,0,0,-3,-3,45,75,5,37,22,5,19,143
7/14/2007,4,3,3,0,0,15,0,0,2,0,1,1,5,4,9,20,16,7,0,7,4,0,1,11
7/15/2007,17,42,12,11,3,5,9,6,0,3,-3,0,6,5,10,5,18,18,0,0,16,0,0,30
7/16/2007,24,8,7,1,0,-1,10,0,0,0,0,1,0,0,0,9,0,6,5,4,2,2,0,1
7/17/2007,44,13,20,0,-1,6,21,0,0,0,0,0,2,0,0,0,2,2,1,0,0,1,6,16
7/18/2007,26,44,15,-1,1,0,0,0,0,0,0,0,0,0,0,1,19,32,126,50,25,29,0,1
7/19/2007,18,10,16,0,2,6,3,0,0,0,0,0,0,1,1,0,0,0,4,0,0,16,38,10
7/20/2007,26,52,33,7,4,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3
7/21/2007,23,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,11
7/22/2007,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/2007,11,28,2,0,0,0,0,0,-2,0,1,0,0,0,0,0,7,12,40,13,36,53,17,5
7/24/2007,4,12,10,4,1,20,21,2,3,0,0,0,1,0,2,0,0,13,7,4,26,1,8,8
7/25/2007,14,16,10,6,8,5,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,8,54
7/26/2007,23,5,20,7,1,1,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,3
7/27/2007,7,23,15,21,1,0,1,0,0,0,0,0,0,3,1,3,1,0,1,0,0,1,0,0
7/28/2007,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,7,-1,0,0,0
