date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
7/16/2001,3,18,9,15,48,21,3,0,12,-9,3,0,0,0,0,3,0,90,63,48,24,9,0,48
7/17/2001,12,30,60,0,42,6,9,0,6,27,18,15,33,0,0,0,0,0,0,0,3,0,0,18
7/18/2001,9,0,30,15,12,0,-3,-3,-15,0,0,0,0,0,0,0,3,3,3,0,18,3,3,27
7/19/2001,21,60,24,30,12,33,15,12,0,0,0,6,-3,3,-3,0,-3,0,3,6,18,9,0,12
7/20/2001,6,18,0,0,3,0,0,0,0,0,0,-3,0,0,6,0,0,0,3,0,6,9,6,27
7/21/2001,6,9,30,9,0,0,0,0,0,0,0,0,0,-9,0,0,-3,0,0,0,30,6,18,9
7/22/2001,33,12,9,21,3,0,0,0,3,0,0,0,0,-3,0,3,6,3,6,3,0,3,3,0
7/23/2001,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-3,0,9,6,0,0,0,6,0
7/24/2001,3,15,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-9,6,0,0,0,0
7/25/2001,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0
7/26/2001,9,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2001,6,15,33,6,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3
7/28/2001,3,9,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
7/29/2001,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/30/2001,3,3,3,3,9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
7/31/2001,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8/1/2001,3,9,3,3,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2001,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2001,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8/4/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0
8/5/2001,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0
8/6/2001,6,9,3,3,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2001,0,3,0,0,0,0,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0
8/8/2001,0,0,0,-3,0,0,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0
8/9/2001,0,0,0,0,-3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2001,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,3,0,0,0
8/11/2001,0,3,0,0,0,0,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0
8/12/2001,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0
8/13/2001,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
8/14/2001,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0
8/15/2001,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
8/19/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8/21/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2001,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
8/23/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8/28/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9/1/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
