date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/18/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/19/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/20/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/21/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/22/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/1997,,,,,,,,,,,,,,,,,,,,,,,,
6/24/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/25/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/26/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/27/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/28/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/29/1997,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/30/1997,,,,,,,,,,,,,,,,,,,,,,,,
7/1/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7/2/1997,2,2,0,4,0,0,,,,,,,2,0,6,0,4,6,0,0,0,0,16,4
7/3/1997,4,0,2,4,0,0,,,,,,,2,0,-2,2,2,0,6,8,10,6,16,14
7/4/1997,12,6,4,0,0,0,,,,,,,0,0,6,0,2,4,2,0,10,0,4,14
7/5/1997,16,12,0,0,6,0,,,,,,,0,0,0,0,0,4,0,6,0,0,0,4
7/6/1997,0,2,2,4,0,0,,,,,,,2,0,0,0,0,10,12,0,8,14,4,0
7/7/1997,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1997,6,14,4,4,0,2,6,0,0,0,0,0,0,0,0,0,-2,6,16,2,4,16,6,0
7/9/1997,4,10,6,6,4,0,,,,,,,0,0,0,0,2,44,6,4,2,4,0,0
7/10/1997,0,0,0,-6,0,-2,,,,,,,0,0,0,0,2,0,4,4,2,0,0,4
7/11/1997,0,-2,4,0,2,0,,,,,,,0,0,0,0,0,0,0,0,0,2,0,2
7/12/1997,0,0,4,2,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/13/1997,38,66,12,6,4,-4,,,,,,,0,0,0,0,0,0,0,16,6,2,0,2
7/14/1997,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1997,4,8,4,14,2,0,0,0,0,0,-2,6,0,0,4,0,0,0,2,2,0,0,0,6
7/16/1997,6,22,28,14,8,0,,,,,,,0,0,0,0,0,0,4,0,0,0,2,4
7/17/1997,18,50,38,4,6,4,,,,,,,24,42,98,42,22,8,22,10,0,2,4,34
7/18/1997,30,30,10,12,16,4,,,,,,,2,0,0,0,0,0,2,2,2,8,22,56
7/19/1997,662,158,80,14,0,0,,,,,,,0,0,0,0,0,12,4,2,6,28,90,92
7/20/1997,88,54,96,30,2,18,,,,,,,0,4,2,12,-2,6,34,108,2,2,2,4
7/21/1997,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1997,172,230,144,82,20,20,74,0,0,0,0,0,-4,2,2,0,0,2,6,2,28,22,44,52
7/23/1997,106,258,286,46,22,68,,,,,,,0,0,2,-6,6,-2,8,34,28,40,748,1234
7/24/1997,178,372,328,96,28,0,,,,,,,0,0,4,-8,26,86,86,24,18,4,0,0
7/25/1997,6,58,0,-12,8,2,,,,,,,0,0,0,0,0,2,-4,0,0,0,0,2
7/26/1997,16,28,20,2,8,2,,,,,,,0,4,6,0,4,4,-4,0,0,0,-8,0
7/27/1997,36,32,34,16,2,2,,,,,,,0,0,0,0,0,4,0,0,0,-14,0,4
,,,,,,,,,,,,,,,,,,,,,,,,
