date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/22/1991,,,,,,,,,,,,,0,2,0,0,4,0,0,0,0,0,0,0
6/23/1991,2,2,2,-2,6,-2,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0
6/24/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/1991,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/26/1991,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/27/1991,0,0,0,0,0,0,,,,,,,0,-2,0,0,0,0,4,2,0,0,0,0
6/28/1991,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,2,0,0,0,0,2
6/29/1991,0,0,2,0,0,0,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0
6/30/1991,,,,,,,,,,,,,,,,,,,,,,,,
7/1/1991,8,6,4,1,0,-1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,9,32
7/2/1991,8,6,2,0,0,2,,,,,,,0,0,0,0,0,0,4,0,6,8,0,28
7/3/1991,82,264,30,12,10,0,,,,,,,0,0,0,-2,-2,0,0,-2,0,0,-2,0
7/4/1991,-2,-70,-10,0,-8,-8,,,,,,,0,0,-2,0,0,0,0,0,0,8,2,16
7/5/1991,10,-8,10,4,0,6,,,,,,,0,0,0,2,0,26,0,4,4,24,0,2
7/6/1991,8,42,42,60,10,0,,,,,,,0,0,0,0,0,0,-2,40,4,0,4,6
7/7/1991,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1991,21,0,4,9,1,3,1,0,0,0,1,0,0,0,0,1,1,0,0,4,9,3,36,85
7/9/1991,104,126,108,22,12,14,,,,,,,2,0,2,0,0,60,-4,106,164,588,136,76
7/10/1991,162,424,132,0,0,2,,,,,,,0,0,4,0,0,10,10,2,4,0,0,12
7/11/1991,52,174,226,170,46,4,,,,,,,0,0,0,0,0,0,2,2,0,2,34,-6
7/12/1991,8,8,20,4,0,4,,,,,,,0,0,0,0,0,0,0,216,8,146,18,178
7/13/1991,-14,48,82,-148,-4,-22,,,,,,,0,0,0,0,0,-6,2,30,24,-10,12,4
7/14/1991,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1991,82,23,6,1,7,12,11,8,0,3,0,4,2,2,2,2,47,67,17,45,35,7,162,236
7/16/1991,1534,90,14,12,14,10,,,,,,,0,0,0,10,14,132,116,208,60,70,110,348
7/17/1991,266,40,14,10,12,10,,,,,,,0,8,2,0,28,28,114,144,174,374,176,124
7/18/1991,82,22,58,26,2,6,,,,,,,12,54,26,-2,46,72,80,24,36,4,74,558
7/19/1991,346,420,98,20,24,18,,,,,,,4,12,10,30,8,6,40,6,36,54,106,90
7/20/1991,254,88,136,44,22,38,,,,,,,8,32,68,54,154,210,666,316,384,288,136,428
7/21/1991,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1991,1006,918,340,170,129,71,13,7,1,2,-2,0,7,6,6,10,13,101,170,150,145,247,235,630
7/23/1991,908,520,378,254,610,422,,,,,,,4,0,2,32,220,148,154,430,360,400,510,668
7/24/1991,1256,1300,1148,894,924,598,,,,,,,6,14,28,36,86,616,674,340,334,182,190,244
7/25/1991,480,496,586,192,216,352,,,,,,,4,-4,34,144,658,254,484,134,404,208,176,470
7/26/1991,716,1992,628,360,76,424,,,,,,,14,10,332,64,180,154,182,146,84,90,202,130
7/27/1991,852,464,206,136,34,114,,,,,,,6,4,12,-8,22,62,168,416,242,68,18,28
,,,,,,,,,,,,,,,,,,,,,,,,
