date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2010,,,,,,,,,,,,,,,,,0,0,0,3,0,0,3,6
6/26/2010,36,6,0,0,0,0,18,0,0,0,0,0,0,0,141,33,12,6,12,3,3,6,0,0
6/27/2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,747,453,252
6/28/2010,453,75,42,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,60,0,879
6/29/2010,1728,195,9,18,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,18,18,504,45,222
6/30/2010,750,786,132,3,6,30,9,0,0,0,0,0,3,9,3,0,30,0,18,27,93,171,1431,5205
7/1/2010,1740,4560,72,36,99,45,3,12,0,0,0,84,2607,15,9,120,30,1119,585,93,153,855,1482,738
7/2/2010,621,873,63,15,18,0,21,21,0,0,6,3,30,6,24,0,6,18,24,42,174,282,945,3435
7/3/2010,2220,6525,111,72,33,30,57,33,6,6,81,21,15,120,138,168,108,633,213,6,465,4875,3135,4401
7/4/2010,6525,3795,2880,405,84,144,54,6,15,0,0,0,36,291,117,126,564,504,468,411,2100,7950,5715,3615
7/5/2010,13440,12060,3630,804,30,78,9,6,6,9,66,87,594,351,132,171,5127,7827,714,54,315,-333,-204,-153
7/6/2010,-213,-663,-615,-843,-705,-645,-390,-312,-207,-159,0,-3,6,21,45,33,48,87,90,72,150,1362,582,2529
7/7/2010,447,30,6,-12,-15,-3,-18,-27,-21,-51,-6,0,0,3,15,12,15,102,210,63,279,2952,1335,1491
7/8/2010,4092,270,417,15,18,69,309,21,6,3,0,3,0,9,126,264,225,222,210,210,459,2547,6810,13380
7/9/2010,11520,6900,5040,1782,267,768,1383,54,0,0,0,0,3,3,-84,141,14730,492,756,-102,1881,1053,1812,7395
7/10/2010,3825,2280,1527,165,180,1038,3933,105,9,18,3,-60,-51,9690,4920,9960,9480,1326,0,258,1380,1812,29112,3510
7/11/2010,5010,4164,360,87,66,141,1620,6,3,-48,-306,-1230,-120,840,1680,1290,219,1248,252,213,3,1686,3750,10305
7/12/2010,4470,2400,255,48,105,780,603,2310,810,186,15,-111,-24,90,150,1320,1010,228,1536,3276,1164,408,456,5724
7/13/2010,5037,102,612,-30,-18,6,165,-279,-480,-390,-42,-18,0,0,12,15,27,84,51,48,204,180,303,579
7/14/2010,2526,2124,99,0,0,12,390,21,57,57,42,3,9,-33,-96,-21,351,720,120,1620,1452,84,90,99
7/15/2010,51,-78,-57,-9,-36,-69,-126,348,18,-66,6,0,9,0,-3,3,0,3,39,51,108,138,156,963
7/16/2010,510,3492,528,57,-27,66,426,102,138,15,12,0,459,318,39,-24,1464,-960,-465,-63,1305,-42,-18,366
7/17/2010,3342,39,-48,-27,6,-3,-24,258,27,30,-36,-15,-27,-57,-123,-72,-27,-6,-57,-3,39,69,0,93
7/18/2010,2340,126,-9,9,15,24,-3,3,54,717,54,132,132,162,90,144,261,192,228,225,267,126,1893,3426
7/19/2010,6390,4950,132,15,18,291,567,135,387,63,96,102,189,378,549,408,372,213,432,339,360,948,378,564
7/20/2010,447,201,96,66,75,165,1425,1410,705,111,165,324,327,474,738,747,936,2280,2700,960,609,249,1125,753
7/21/2010,1212,2979,378,75,48,36,729,111,75,123,102,69,216,840,5160,4470,1752,1356,4026,5670,11910,2175,1407,4215
7/22/2010,1626,147,27,30,27,63,66,3000,2220,48,-54,-24,-384,-561,-471,6780,-639,2670,-405,4740,2886,-138,-477,-216
7/23/2010,-345,-582,-177,-99,-117,-144,-177,33,222,6,-45,-30,6,9,12,111,75,165,147,573,348,588,1683,1620
7/24/2010,2814,249,18,-21,3,-18,309,198,150,54,168,108,129,267,72,282,186,420,423,24,312,384,666,765
7/25/2010,4950,972,129,72,75,276,519,258,171,279,180,87,288,447,1113,1656,1533,1245,1266,1347,1152,792,1188,2775
7/26/2010,993,219,222,21,33,69,288,549,279,90,165,1179,426,171,1212,1764,957,2820,2175,1260,567,480,1011,744
7/27/2010,570,339,24,3,0,81,1356,87,1071,516,279,186,1368,474,1023,3240,960,2520,1125,747,600,219,192,603
7/28/2010,162,129,48,96,87,186,1314,1140,405,261,120,159,69,93,405,396,543,723,588,405,1428,1524,1203,1245
7/29/2010,789,174,87,63,51,171,1656,885,159,12,0,9,3,15,12,48,57,126,327,300,180,147,180,216
