date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2014,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2014,0,0,0,-5,2,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6/18/2014,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2014,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/20/2014,1,2,43,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2014,14,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
6/22/2014,0,2,3,3,0,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
6/23/2014,10,4,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,104
6/24/2014,108,6,3,20,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2014,57,307,37,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,4,18,28,8,2
6/26/2014,43,28,26,16,1,4,23,2,0,0,0,0,0,0,0,0,0,0,14,2,0,0,12,24
6/27/2014,30,195,194,24,9,42,6,1,0,0,0,0,0,0,0,0,0,0,0,0,58,1287,328,228
6/28/2014,35,2,1,-2,1,2,2,2,0,0,0,0,0,0,0,2,0,0,-4,0,26,22,19,0
6/29/2014,2,2,0,0,0,-1,-1,0,0,0,-5,-23,0,0,0,0,0,0,0,0,0,10,8,8
6/30/2014,6,45,37,-7,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41
7/1/2014,287,232,70,8,1,0,0,0,0,0,0,0,0,0,-10,0,2,3,0,0,42,38,10,17
7/2/2014,0,-1,0,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,17,12,28
7/3/2014,55,140,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,55
7/4/2014,285,590,457,20,25,7,5,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,452,488
7/5/2014,76,975,2146,1531,430,115,1,0,0,0,0,0,0,0,0,0,0,13,5,119,945,181,198,368
7/6/2014,482,1485,1970,1850,1780,1298,1440,512,52,51,0,6,1,5,25,3,124,197,299,1523,902,2326,2198,1255
7/7/2014,1078,1224,815,330,344,440,150,87,23,5,0,2,24,325,211,425,576,478,2076,3694,1345,251,369,0
7/8/2014,75,130,25,11,5,19,15,-16,0,0,0,0,0,0,8,21,25,85,45,58,420,1407,2117,1005
7/9/2014,465,393,210,48,22,10,82,17,15,0,0,0,0,330,12,16,8,16,27,685,778,1428,640,394
7/10/2014,20,20,-48,-23,-3,-13,0,290,0,0,0,0,0,0,531,163,52,204,354,102,382,234,6,7
7/11/2014,-15,-18,-9,-10,-5,-2,4,1,0,0,0,0,0,0,0,360,457,154,41,173,69,111,129,132
7/12/2014,73,208,74,9,20,152,90,16,0,0,0,0,0,0,0,0,16,220,27,467,349,169,400,542
7/13/2014,1137,2261,346,5,0,5,61,24,-5,-1,-30,-67,-254,-210,-223,101,48,350,120,568,820,624,50,29
7/14/2014,-35,-10,0,-3,0,0,-16,-50,-107,-296,-193,-289,-364,-350,-102,-314,0,0,87,513,349,97,222,5
7/15/2014,-8,-42,-2,-2,-2,0,-12,-10,2,4,2,0,1,-7,-8,13,30,28,40,174,152,123,349,472
7/16/2014,336,110,-5,-2,0,-8,-9,-10,-13,-10,-21,-8,-19,-8,-46,-45,-18,-20,-29,36,-14,9,64,188
7/17/2014,115,,,,,,,,,,33,17,4,19,52,45,53,12,40,41,15,8,11,147
7/18/2014,299,63,-1,-5,1,1,26,9,13,10,2,0,4,23,10,43,50,19,124,174,189,135,87,91
7/19/2014,82,215,-6,-12,-2,0,39,120,673,481,92,75,36,65,35,15,41,50,5,19,76,103,193,205
7/20/2014,348,550,132,8,21,289,609,141,46,5,4,6,11,21,10,75,56,27,320,78,85,65,116,38
7/21/2014,10,-8,-21,-3,-2,-2,125,94,127,50,40,31,55,138,315,325,246,269,279,169,487,456,782,285
7/22/2014,236,213,9,2,2,5,328,232,255,69,30,12,4,3,10,2,15,18,414,441,808,1161,1081,518
7/23/2014,463,200,10,2,3,17,37,36,4,21,6,-6,-7,8,3,14,14,35,18,24,37,14,50,265
7/24/2014,299,588,60,2,0,13,621,67,25,5,1,2,0,5,7,27,51,92,32,178,115,195,857,737
7/25/2014,236,13,2,2,0,34,169,83,17,4,4,1,0,1,3,2,169,116,161,70,56,338,168,286
7/26/2014,249,294,56,3,0,159,458,86,139,25,2,2,-1,1,2,8,17,6,49,62,50,147,186,579
7/27/2014,794,441,101,42,10,23,94,120,68,36,11,4,7,1,2,47,34,80,100,88,58,60,26,37
7/28/2014,77,5,10,3,2,25,217,56,4,3,1,53,79,38,43,17,41,29,22,51,83,68,80,145
7/29/2014,219,92,19,3,4,10,103,98,36,12,4,5,0,0,2,15,94,30,34,56,33,68,110,248
7/30/2014,307,142,87,16,5,7,126,22,14,4,3,3,2,2,10,0,9,0,7,22,78,36,55,146
7/31/2014,84,63,0,5,1,1,5,29,21,4,-1,2,5,1,6,5,2,6,3,4,9,18,13,22
8/1/2014,25,19,7,9,1,0,11,40,2,9,3,15,1,-1,1,8,21,28,22,21,5,4,2,0
8/2/2014,17,20,2,6,0,3,3,10,9,3,2,3,0,0,0,1,21,39,12,18,1,5,8,14
8/3/2014,22,29,28,15,2,1,33,0,-2,2,3,7,1,1,2,0,0,0,0,0,2,1,6,13
8/4/2014,41,22,25,6,1,2,10,2,1,1,2,1,1,0,0,4,1,0,1,4,3,7,4,14
8/5/2014,20,59,13,3,3,0,6,5,2,0,2,0,0,0,0,1,0,0,0,2,0,1,1,5
8/6/2014,23,13,5,3,0,0,0,1,2,0,0,1,0,0,0,0,2,2,11,0,3,0,0,0
8/7/2014,1,8,2,0,0,2,2,2,2,1,1,0,4,1,1,-5,0,0,0,0,8,0,4,0
8/8/2014,2,20,5,2,0,0,0,0,2,1,3,0,7,2,0,0,2,0,0,1,0,0,8,1
8/9/2014,1,0,0,0,0,0,0,0,3,1,2,4,2,2,0,2,2,1,0,1,2,0,1,2
8/10/2014,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,3,0,2,2,3
8/11/2014,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0
8/12/2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,3,0,0,1,0,0,0,0
8/13/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2
8/14/2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
8/15/2014,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2
8/16/2014,2,0,0,0,0,0,2,3,0,0,0,0,1,1,3,0,0,0,0,0,2,0,0,0
