date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2011,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2011,0,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,0,0,24,0,0,6,6
6/22/2011,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,3,0,3,0,0,6,15
6/23/2011,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,6,0,0,0,0
6/26/2011,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,0,0,0
6/27/2011,0,3,3,0,0,0,0,0,45,36,30,9,0,12,36,24,0,36,15,0,0,0,0,0
6/28/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2011,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7/3/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/4/2011,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7/6/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7/7/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7/8/2011,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7/9/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2011,0,0,0,3,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,6,3
7/11/2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,15,0,0
7/12/2011,6,0,3,0,0,0,0,0,0,-3,0,0,0,0,0,0,3,0,18,0,6,9,6,0
7/13/2011,3,9,15,15,3,0,0,0,12,6,3,0,3,0,3,0,0,3,0,6,6,3,0,3
7/14/2011,6,0,3,0,0,0,6,0,9,-3,0,0,-3,3,6,3,3,3,18,3,0,3,0,3
7/15/2011,6,3,24,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,3,3,12,24,36
7/16/2011,12,3,6,3,3,3,6,12,0,0,0,6,0,0,0,3,0,0,15,12,39,30,12,18
7/17/2011,54,21,0,0,9,-9,-3,9,6,0,3,0,0,0,0,0,0,3,6,6,12,0,3,3
7/18/2011,3,0,0,3,0,6,3,3,6,0,0,0,0,0,0,0,3,12,0,3,24,24,21,18
7/19/2011,0,0,3,0,6,33,24,15,0,0,0,9,0,0,12,18,3,0,6,3,0,12,72,24
7/20/2011,24,0,3,15,3,6,3,-3,-3,0,0,0,0,0,0,0,0,3,3,24,45,90,126,138
7/21/2011,345,348,192,126,129,69,9,3,0,0,0,0,0,0,-3,0,0,0,0,6,15,15,45,33
7/22/2011,45,63,21,3,3,0,0,6,12,3,0,0,0,6,0,0,0,0,45,66,102,111,336,162
7/23/2011,429,216,33,9,36,21,72,18,18,9,3,18,27,15,45,6,36,6,81,504,159,81,96,18
7/24/2011,15,51,33,24,3,36,21,6,3,6,6,0,0,12,6,3,9,3,3,12,9,69,195,186
7/25/2011,312,369,144,69,12,45,81,18,9,6,3,0,3,9,3,3,12,12,6,3,12,30,39,39
7/26/2011,27,117,141,15,27,24,198,66,9,9,6,0,9,39,30,30,0,21,18,12,78,885,465,1026
7/27/2011,528,570,6,3,0,0,51,6,0,0,6,6,0,12,12,6,0,48,192,225,126,30,6,264
7/28/2011,381,81,57,24,0,9,15,6,0,3,0,3,0,0,0,12,15,3,207,450,396,684,261,78
7/29/2011,657,435,888,87,30,33,21,0,15,15,3,6,6,6,18,-6,12,21,21,12,27,57,51,-24
7/30/2011,123,429,54,27,9,12,21,9,0,3,-6,12,6,30,12,3,21,87,90,36,123,12,102,747
7/31/2011,423,138,12,447,15,81,123,12,15,12,3,-6,21,15,3,0,6,3,36,33,159,216,180,423
8/1/2011,93,198,45,39,24,21,15,24,3,-3,0,15,0,-3,0,9,9,12,6,45,15,27,39,81
8/2/2011,-36,51,42,12,21,12,36,36,15,3,0,15,3,-3,3,3,18,15,9,0,15,15,60,117
8/3/2011,63,78,84,57,15,30,69,21,9,0,,,0,3,6,9,33,21,195,15,180,51,18,210
8/4/2011,171,33,69,30,51,57,27,18,-3,-6,21,6,-9,-6,3,18,36,42,12,90,30,150,66,66
8/5/2011,114,45,27,12,27,18,51,24,18,9,-27,-18,-36,21,-6,42,21,6,18,24,105,81,129,57
8/6/2011,54,30,51,57,36,33,42,9,21,-27,9,-18,27,36,21,-3,30,9,18,9,24,21,87,15
8/7/2011,66,24,33,30,6,12,27,21,36,6,3,6,12,30,18,9,9,18,9,15,21,9,21,39
8/8/2011,51,45,42,27,21,30,60,15,9,54,-15,0,-3,48,30,27,33,15,45,15,36,63,9,39
8/9/2011,48,3,0,21,42,6,45,-3,24,30,-12,15,15,9,6,39,15,24,15,54,12,45,33,21
8/10/2011,66,3,51,24,15,30,-6,102,93,24,-6,-15,-3,9,12,18,15,15,24,15,6,6,9,9
8/11/2011,84,78,30,39,9,12,12,30,9,0,6,12,9,6,18,24,15,18,18,12,0,3,3,9
8/12/2011,3,24,6,3,12,-3,3,12,15,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0
8/13/2011,0,18,12,9,12,-15,0,15,0,-3,21,15,30,30,9,24,18,3,18,12,9,3,12,0
8/14/2011,0,0,9,6,6,0,6,0,0,-9,-3,-3,-6,-3,21,6,6,3,6,3,-3,3,6,9
8/15/2011,0,6,6,3,0,3,3,0,9,6,-6,3,-6,0,6,0,3,0,3,0,3,3,9,6
8/16/2011,3,0,6,6,3,0,0,0,3,-9,-3,-3,-12,0,-6,6,6,6,9,3,6,3,0,0
8/17/2011,0,3,3,-3,0,3,0,6,9,12,3,3,-3,-6,18,0,0,6,0,0,0,0,0,0
8/18/2011,0,0,3,3,9,0,0,3,-6,-18,-12,-3,-15,6,9,-9,0,0,0,0,0,3,3,0
8/19/2011,0,3,0,0,0,0,0,0,-3,0,-3,-3,-12,3,-3,0,0,0,0,3,0,6,0,0
8/20/2011,3,6,0,0,0,3,0,0,-3,-9,3,0,3,0,0,9,0,0,0,3,0,0,0,0
8/21/2011,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0
8/22/2011,0,3,0,0,0,0,3,0,0,0,-3,-3,-3,0,0,3,0,0,0,0,0,0,0,0
8/23/2011,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2011,0,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,6,3,3,0,0,0,0,0,0
8/25/2011,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
8/26/2011,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8/27/2011,0,3,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8/28/2011,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2011,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2011,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
9/7/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
9/8/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
