date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/25/1999,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
6/26/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/27/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/28/1999,,,,,,,,,,,,,,,,,,,,,,,,
6/29/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/2/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/3/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/4/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/5/1999,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/8/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/9/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/10/1999,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,6
7/11/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,2,0,0,2
7/12/1999,,,,,,,,,,,,,,,,,,,,,,,,
7/13/1999,4,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/14/1999,0,6,0,0,0,0,,,,,,,0,2,6,2,14,4,0,0,0,0,0,0
7/15/1999,0,0,2,2,0,0,,,,,,,0,0,0,-2,-2,2,0,0,0,0,4,0
7/16/1999,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/17/1999,0,8,6,0,4,0,,,,,,,0,0,0,-2,0,4,0,0,0,2,0,0
7/18/1999,4,0,0,12,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
7/19/1999,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1999,2,8,2,0,0,0,0,0,2,2,0,2,2,8,4,6,0,0,0,0,6,0,0,0
7/21/1999,2,0,0,0,0,0,,,,,,,0,6,,,,,,,,0,0,2
7/22/1999,2,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/23/1999,10,0,2,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/24/1999,4,4,2,0,0,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/25/1999,0,0,10,6,6,0,,,,,,,0,0,2,0,0,0,0,0,2,0,36,32
7/26/1999,,,,,,,,,,,,,,,,,,,,,,,,
7/27/1999,8,-2,0,-2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2
7/28/1999,4,2,4,8,6,16,,,,,,,0,0,0,0,0,0,2,2,8,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
