date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2004,,,,,,,,,,,,,,,,,,,,,0,0,1,3
6/17/2004,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,0,0,0
6/18/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0
6/19/2004,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/2004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18
6/21/2004,20,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,31,60,21,12,6
6/22/2004,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,1,2
6/23/2004,0,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,83,192,47,13
6/24/2004,36,19,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,1,0,0,0
6/25/2004,28,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,190,1,174
6/26/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,17,10
6/27/2004,35,127,41,102,46,33,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,46,31,117
6/28/2004,610,655,1368,157,372,438,152,12,4,5,0,1,0,0,0,0,0,2,2,179,106,3984,1405,3650
6/29/2004,2129,1292,4086,2963,4231,4160,1846,19,4,-4,2,1,2,0,22,36,168,897,188,5190,1710,4240,5330,7190
6/30/2004,1727,2841,410,136,73,1033,1556,1708,1380,2260,46,340,350,106,216,2880,1343,2350,2330,1942,665,1327,706,19760
7/1/2004,2940,2653,330,6,6,5,936,190,3210,248,5,19,910,4,678,3520,2609,7980,600,5249,648,4450,156,-48
7/2/2004,-98,-1639,-289,-946,-592,-243,-424,-663,-780,-490,-1040,-106,-540,-1230,-1410,-910,-1,549,3770,308,179,4708,0,157
7/3/2004,854,15,17,41,-3,-4,-27,-54,-41,-12,0,-1,3,-33,134,1180,-17,11,1650,9310,4600,6982,1710,2490
7/4/2004,5880,1172,558,32,7,126,436,16,-1,-26,-32,-35,-99,-335,-199,-437,-693,-83,-361,1170,1980,810,214,2923
7/5/2004,4680,9400,7350,155,109,96,4745,2300,292,1690,2320,117,7,5,3,-8,22,42,536,2426,1493,224,1717,3290
