date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6/25/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2009,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2009,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7/2/2009,12,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2009,3,3,6,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0
7/4/2009,12,3,3,0,0,3,6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
7/5/2009,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,69,3,0,0
7/6/2009,9,3,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
7/7/2009,6,0,3,12,3,0,3,0,0,0,0,3,0,-3,0,0,12,3,0,36,6,15,24,9
7/8/2009,33,27,30,0,0,0,0,0,3,0,0,3,0,3,0,0,27,0,0,0,0,21,0,0
7/9/2009,3,27,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,21,60
7/10/2009,90,45,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,87,252,423,171,261,189
7/11/2009,66,99,48,33,3,0,0,0,0,0,0,0,0,0,0,0,78,162,0,9,18,0,21,159
7/12/2009,75,666,339,39,3,24,3,0,0,0,0,0,3,0,0,0,0,3,0,24,3,39,132,297
7/13/2009,93,684,99,15,12,0,3,0,3,0,0,-12,-6,15,-3,9,12,24,87,36,3,123,75,1164
7/14/2009,351,78,36,0,0,0,15,3,6,3,0,0,6,6,12,12,39,6,18,18,171,162,432,1221
7/15/2009,54,18,12,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,27
7/16/2009,60,129,510,18,0,147,162,45,6,0,0,0,3,0,0,6,0,0,0,3,21,207,81,237
7/17/2009,72,129,411,0,24,39,252,0,0,0,0,0,0,9,720,207,3,0,0,3,12,3,24,216
7/18/2009,72,105,60,12,6,3,78,9,-6,3,0,12,6,9,0,21,120,0,153,0,462,1257,1200,705
7/19/2009,171,147,27,12,3,0,0,3,0,3,0,9,3,0,0,0,0,0,0,0,0,3,96,12
7/20/2009,39,63,51,12,12,0,0,0,0,0,0,0,0,21,3,12,0,0,33,3,0,0,0,36
7/21/2009,141,276,549,30,6,0,6,0,0,0,0,0,0,0,0,-3,0,0,12,9,231,21,18,30
7/22/2009,42,126,129,33,18,147,237,1326,54,0,0,0,0,-330,-18,63,726,9,312,210,552,180,66,342
7/23/2009,402,117,51,42,3,18,63,3,0,0,0,0,0,0,0,0,3,0,0,72,81,0,15,15
7/24/2009,30,261,126,120,72,21,66,6,6,0,0,0,0,0,0,0,0,9,0,87,108,6,39,15
7/25/2009,1200,399,75,36,3,24,93,36,0,-6,0,9,0,0,0,6,0,9,-21,0,162,6,606,303
7/26/2009,258,1140,216,-93,36,3,129,318,261,0,0,0,0,0,0,0,0,12,159,147,18,24,0,0
7/27/2009,1095,441,36,36,9,0,21,39,3,0,3,6,0,0,9,3,0,0,0,0,54,633,129,24
7/28/2009,63,150,171,48,6,12,303,0,0,0,6,0,3,0,0,0,3,0,15,81,30,129,132,195
7/29/2009,45,384,153,84,36,6,255,111,81,0,0,0,3,3,9,21,60,0,15,0,18,291,30,312
7/30/2009,615,528,66,72,57,12,6,-9,0,-36,-9,12,15,18,6,36,21,87,6,24,6,30,216,207
7/31/2009,123,165,39,18,6,9,42,54,-3,-3,3,3,0,3,3,3,0,0,-6,12,-3,27,18,3
8/1/2009,141,-51,57,18,33,0,36,15,-12,3,9,-18,-12,12,-6,-6,33,0,3,6,36,78,24,135
8/2/2009,126,78,54,42,27,6,60,-3,0,-3,6,3,3,0,3,0,3,0,54,27,6,57,33,12
8/3/2009,39,27,33,9,6,6,12,12,0,-3,6,-12,6,3,111,36,18,6,9,9,0,6,33,15
8/4/2009,75,54,15,18,18,9,21,0,0,6,9,24,6,36,0,9,12,3,18,3,9,27,12,57
8/5/2009,27,78,39,45,9,0,18,0,0,0,0,0,0,0,0,6,6,0,18,15,9,3,6,6
8/6/2009,69,18,6,12,6,9,3,6,0,0,0,0,9,0,0,0,9,15,9,12,12,6,21,15
8/7/2009,63,9,18,6,0,0,3,6,9,-3,0,6,0,0,0,0,33,0,27,3,3,6,12,0
8/8/2009,18,3,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,15,21,0,0,9,0,6
8/9/2009,3,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,6,9
8/10/2009,12,0,0,3,0,0,3,0,3,0,0,0,0,0,0,-3,6,3,0,9,6,3,0,0
8/11/2009,0,0,3,0,0,0,0,0,-3,0,3,3,0,0,3,0,0,0,0,0,0,6,3,12
8/12/2009,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,0,0,0,0,0,0,0,3,0,0
8/13/2009,0,0,0,0,0,0,0,0,3,6,-3,0,0,0,3,0,9,27,0,0,0,0,0,3
8/14/2009,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0
8/15/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8/16/2009,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2009,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
8/18/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
8/19/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
8/20/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2009,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
8/23/2009,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2009,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8/25/2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8/27/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
8/30/2009,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9/1/2009,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0
9/2/2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9/3/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
9/4/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2009,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2009,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
