date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
7/13/2016,8720,7270,3950,669,1349,2898,3031,7380,4975,369,197,211,2682,3734,2682,4046,-1360,6500,3000,600,1260,-240,1030,1350
7/14/2016,1900,1750,1230,770,380,2260,1470,3840,1635,167,240,5975,4420,5010,5890,8110,3286,1541,2231,2608,2134,608,375,840
7/15/2016,2970,3400,2570,2830,3560,8970,4770,2250,741,579,1558,870,2385,2325,2063,3130,2112,1960,2573,3552,1937,2165,2015,3078
7/16/2016,3060,2640,1460,580,2210,2370,4560,2345,1165,-22,-18,-35,2940,2650,772,1126,364,1492,1706,1734,2233,1037,856,1972
7/17/2016,807,329,24,-8,-8,8,-16,-46,-268,-246,220,-500,-335,-406,-111,-157,-217,404,-170,-74,-271,-100,559,4
7/18/2016,-21,-71,-30,-3,-16,-40,-489,-1416,-1667,-1523,-1667,-1048,-539,23,-44,-30,38,160,11,1380,218,99,1369,1464
7/19/2016,140,110,-17,-10,-3,-13,24,8,113,19,1458,82,14,20,781,390,592,705,444,789,290,971,2011,2599
7/20/2016,2652,998,-15,-7,-3,-7,71,6,-10,608,-90,-227,-488,-571,-398,-283,-6,1,346,34,-7,-30,98,382
7/21/2016,-15,-200,-104,-19,-12,-60,10,-10,18,20,2460,28,2,-3,-54,-70,-7,-10,6,4,26,285,77,162
7/22/2016,296,41,-1,4,1,12,280,61,41,22,21,5,9,26,561,700,68,1307,2330,2314,1662,2296,4235,4642
7/23/2016,2170,228,27,5,8,24,382,1660,386,2670,3500,2042,1929,850,684,47,4,2380,4732,3047,2598,2359,3187,774
7/24/2016,50,-153,-70,-17,-25,-20,128,425,162,67,104,122,96,74,108,104,6,75,101,100,88,2744,1629,1491
7/25/2016,2904,233,252,7,10,441,805,439,100,44,42,383,160,210,370,645,1161,1234,1778,1136,4053,4697,2259,2876
7/26/2016,1790,375,35,25,22,220,927,2120,5080,1758,230,192,304,281,462,523,1361,2978,1724,2518,3204,2858,1400,1563
7/27/2016,1710,755,61,11,15,214,1626,2912,495,45,47,85,42,179,157,79,134,281,265,282,1619,1480,866,2766
7/28/2016,903,41,126,10,14,8,893,450,363,21,101,615,105,45,-15,-2,1,2,3,4,11,4,-2,-8
7/29/2016,-63,-110,-57,-30,4,-22,-73,13,-37,708,-6,-88,-46,-51,-1,169,20,6,7,-1,24,5,2,28
7/30/2016,-260,-9,7,15,1,0,0,0,,,,,,,,,,,,,,,,
7/31/2016,,,,,,,,,,,,,11,8,6,15,0,8,7,7,2,-2,-2,4
8/1/2016,13,0,16,13,10,2,12,10,4,11,37,44,25,23,38,41,1,-2,9,1,4,-2,6,2
8/2/2016,37,18,19,33,25,23,29,24,27,34,26,51,49,44,20,54,4,1,0,0,0,2,7,6
8/3/2016,27,23,23,24,17,30,7,18,20,27,10,10,20,21,6,31,5,-2,-1,-2,0,0,0,0
8/4/2016,18,38,21,30,17,13,25,34,40,25,9,9,23,17,26,43,14,8,6,30,4,1,3,2
8/5/2016,17,23,30,13,5,8,34,25,33,8,20,17,30,30,44,46,24,19,20,4,2,4,2,3
8/6/2016,22,18,38,9,21,3,40,33,71,45,50,37,46,62,75,73,3,19,25,14,207,375,248,94
8/7/2016,78,54,34,34,14,16,41,140,142,28,44,20,40,38,48,39,12,10,38,43,6,5,3,3
8/8/2016,23,31,11,21,10,3,17,65,49,32,50,28,24,39,19,34,-2,4,8,19,4,8,15,8
8/9/2016,13,35,19,20,13,23,6,60,88,54,57,39,22,57,27,60,8,10,12,26,10,14,4,3
8/10/2016,5,13,5,5,9,5,4,21,48,32,18,15,20,15,2,7,3,2,3,3,2,16,0,2
8/11/2016,1,8,2,2,6,2,6,11,14,11,2,4,2,13,10,4,4,3,0,2,7,3,4,5
8/12/2016,2,3,4,2,6,-3,5,-1,7,10,5,3,2,-1,7,6,1,1,2,0,2,2,0,2
8/13/2016,5,7,4,0,2,-1,5,9,12,12,9,9,3,8,5,9,5,5,3,1,4,5,13,8
8/14/2016,7,1,1,-3,1,5,5,5,4,8,7,8,2,3,1,4,2,1,0,2,0,11,10,2
8/15/2016,2,1,2,6,7,1,3,-6,-2,0,4,2,4,2,3,0,0,1,2,1,0,0,0,0
8/16/2016,3,1,3,0,1,1,2,0,2,-10,2,-6,-5,-4,0,1,6,7,5,1,5,4,4,4
8/17/2016,0,0,0,0,0,0,0,4,1,2,3,7,3,-1,3,3,1,7,2,0,3,2,1,4
8/18/2016,3,0,1,0,0,0,0,0,4,2,0,5,1,0,1,7,8,1,2,7,2,2,2,2
8/19/2016,3,2,0,2,0,0,0,0,7,5,-3,4,8,1,4,1,0,4,4,0,4,6,3,0
8/20/2016,3,0,0,0,0,0,0,0,3,4,1,0,5,2,-1,5,3,11,3,3,1,-4,3,0
8/21/2016,,,,,,,,,5,6,7,4,5,-3,0,3,7,8,2,3,3,4,3,0
8/22/2016,2,0,0,0,0,2,0,0,1,7,3,0,4,3,2,2,5,3,4,4,7,3,5,7
8/23/2016,1,0,0,1,0,0,0,0,2,3,2,-1,3,-1,0,3,1,2,1,4,8,1,0,7
8/24/2016,0,0,0,1,0,0,0,0,-3,5,1,0,-1,0,-2,1,0,0,1,1,1,1,5,0
8/25/2016,0,0,0,0,0,0,0,0,0,4,2,0,3,1,2,6,1,1,0,0,6,2,6,4
8/26/2016,2,0,4,0,0,0,0,0,2,0,2,2,0,-1,-1,4,1,2,1,2,1,4,4,7
8/27/2016,2,1,3,1,0,0,0,2,-1,1,2,2,2,2,1,0,2,1,1,1,0,1,0,2
8/28/2016,2,0,0,2,0,0,0,0,0,0,1,2,4,1,0,0,3,1,1,0,0,1,0,3
8/29/2016,0,0,0,0,0,0,0,0,1,1,0,1,-1,1,0,0,0,0,0,0,1,0,0,1
8/30/2016,3,2,2,0,0,0,0,0,5,0,-1,2,0,2,0,-1,0,0,1,0,0,0,1,0
8/31/2016,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,0,1,0,1,0,2,1
9/1/2016,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0
9/2/2016,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9/3/2016,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,4,2,2,0,0,0,0,0
9/4/2016,0,0,0,1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,0,1,0,0,0,0,0
9/5/2016,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,0,0,1,0,0,0,0,0,0
9/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9/12/2016,0,0,0,0,1,0,0,0,0,0,0,-1,2,0,0,1,1,2,0,1,0,2,0,0
9/13/2016,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0
9/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9/15/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
