date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
7/8/2002,2922,1374,369,33,18,75,93,-162,-918,-714,-6180,-3525,-684,-249,27,573,3657,8535,8430,6009,1224,8790,23430,16560
7/9/2002,1383,13986,5160,1755,600,2913,438,2769,129,6,-39,-24,-3,30,9,18,24,39,354,312,1053,1125,1083,3033
7/10/2002,29340,15594,7920,2229,1248,3360,1563,393,150,1398,273,-27,30,63,54,45,492,2349,7290,16830,13110,8571,18030,8043
7/11/2002,5211,3741,1572,723,870,2523,3234,3207,438,7110,2985,3312,-57,-45,-75,3432,8970,12456,7047,19035,9546,8487,5811,2226
7/12/2002,270,69,87,24,21,54,486,318,126,159,132,48,-12,6,2553,4410,9741,4548,12705,10449,7305,2313,1674,738
7/13/2002,75,222,42,15,36,108,228,216,222,39,39,18,24,21,-39,42,129,3318,8490,8409,6732,5547,1845,1989
7/14/2002,4980,1509,540,90,126,642,609,525,903,852,201,9,750,282,78,138,339,237,756,10557,11223,12702,8178,2787
7/15/2002,8745,14625,273,69,54,417,5061,12102,1281,201,33,273,66,237,-48,147,153,189,228,666,969,2025,846,1833
7/16/2002,6780,3291,2853,186,1977,2355,14700,4218,57,30,9,9,-9,6,15,-12,27,18,120,162,-6,45,2715,2364
7/17/2002,6462,5280,561,48,3,597,3594,1308,36,24,-3,12,21,108,39,3,21,45,126,75,213,393,1911,2475
7/18/2002,4971,3084,-210,168,207,1341,786,1038,255,102,3,-9,57,78,12,24,3,189,150,339,135,213,303,498
7/19/2002,1632,1623,738,66,72,687,1248,516,87,12,6,0,27,138,306,813,63,168,18,84,375,105,132,288
7/20/2002,324,309,78,-9,-33,54,165,-30,-36,9,-3,15,-24,6,30,411,63,108,27,90,36,15,141,435
7/21/2002,120,138,0,6,3,15,303,-21,-12,-228,102,0,15,69,96,90,63,102,18,198,306,705,597,126
7/22/2002,24,36,33,30,3,162,408,183,-30,9,63,-102,192,48,24,48,96,-543,48,33,54,45,138,177
7/23/2002,129,153,210,21,0,30,30,6,-3,-3,0,9,-24,12,-24,18,48,69,18,66,345,81,48,63
7/24/2002,186,114,243,6,3,15,42,33,21,6,0,6,-9,0,9,21,72,33,-48,42,54,84,156,123
7/25/2002,78,81,9,6,6,75,288,24,12,210,42,99,120,372,417,156,297,186,108,99,30,33,18,39
7/26/2002,60,105,9,15,6,18,39,0,-9,-6,0,33,6,3,-6,0,48,18,111,69,120,57,96,108
7/27/2002,96,18,12,0,6,12,45,45,30,-12,-6,0,0,36,57,66,174,180,93,90,126,60,123,153
7/28/2002,123,111,15,6,9,24,66,132,-18,6,6,-6,3,3,39,3,12,36,54,114,96,9,150,234
7/29/2002,288,126,33,12,6,21,78,9,42,18,-18,9,-3,0,15,12,12,36,15,48,66,27,99,144
7/30/2002,234,138,36,30,24,30,36,6,9,-3,6,33,6,90,99,60,6,15,21,48,72,48,15,186
7/31/2002,72,66,9,12,6,6,9,9,18,39,12,3,15,12,0,30,18,57,33,12,36,66,75,117
8/1/2002,54,108,6,21,6,9,3,18,0,3,15,3,27,42,9,42,33,39,12,48,18,42,24,33
8/2/2002,30,33,12,3,24,0,18,9,15,15,27,9,33,21,6,45,33,30,42,18,6,12,6,30
8/3/2002,12,39,12,6,9,24,15,18,12,3,12,18,54,51,42,18,36,6,9,24,6,0,27,36
8/4/2002,15,42,3,9,0,9,15,6,-3,-6,18,27,27,42,33,9,6,18,6,0,30,12,0,54
8/5/2002,21,15,0,12,3,3,9,0,0,15,9,3,-6,15,6,0,15,21,9,3,0,9,6,15
8/6/2002,15,3,3,0,0,3,9,9,0,-6,-3,6,6,3,18,0,0,0,21,3,6,21,0,24
8/7/2002,24,15,6,0,12,3,0,3,33,0,3,-3,6,-6,12,27,21,12,0,6,3,12,15,15
8/8/2002,48,3,9,3,6,3,0,-3,6,12,-6,6,-6,6,12,6,24,-3,3,18,24,6,15,15
8/9/2002,27,3,0,3,3,3,12,6,3,0,0,3,0,0,0,12,15,12,21,3,24,9,0,18
8/10/2002,12,3,3,3,0,3,0,0,0,0,12,0,-6,3,9,12,3,12,-3,12,9,9,3,12
8/11/2002,12,3,3,12,0,0,0,0,0,0,0,0,-3,0,6,6,15,12,18,-3,9,6,15,0
8/12/2002,0,3,0,0,3,6,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0
8/13/2002,9,0,6,0,0,0,0,0,0,6,3,0,6,0,3,0,12,-3,-6,21,15,0,15,9
8/14/2002,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,15,12,0,0
8/15/2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,6,9,0,0,0
8/16/2002,6,0,3,0,-6,0,0,3,6,12,6,0,0,0,0,0,0,0,3,0,0,0,6,0
8/17/2002,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
8/18/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0
8/19/2002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8/23/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
8/24/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2002,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
8/28/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2002,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,-3,0,0,0,0,0
8/31/2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2002,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
9/2/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,6
9/3/2002,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
9/4/2002,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3
9/5/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0
9/6/2002,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,3,3,0,0,0,0,0
9/7/2002,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-6,0,0,0,0,0,0,0,3,0
9/8/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3
9/9/2002,3,6,-12,-9,0,-9,3,3,-3,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0
9/10/2002,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9/11/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
