date,X0000,X0001,X0002,X0003,X0004,X0005,X0006,X0007,X0008,X0009,X0010,X0011,X0012,X0013,X0014,X0015,X0016,X0017,X0018,X0019,X0020,X0021,X0022,X0023
8/9/2008,69,63,42,33,36,-6,33,141,153,45,36,30,24,30,57,30,21,30,24,54,36,63,66,36
8/10/2008,66,39,15,21,9,9,27,228,48,3,6,39,24,6,12,18,18,30,63,93,36,24,72,78
8/11/2008,54,27,24,18,0,18,60,150,48,60,42,18,33,18,9,9,42,54,78,54,69,72,93,93
8/12/2008,9,6,0,21,6,12,6,12,36,39,21,21,12,15,21,30,75,42,30,33,33,27,18,15
8/13/2008,0,12,15,18,9,6,3,9,6,0,0,6,0,9,0,3,42,15,39,45,51,27,63,39
8/14/2008,3,9,3,12,3,6,9,12,6,18,6,3,0,9,24,24,18,21,33,21,36,3,12,3
8/15/2008,0,3,0,6,6,12,3,3,15,30,0,0,6,0,0,9,21,15,27,9,0,0,3,3
8/16/2008,-9,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,3,3,9,0,0,3,0
8/17/2008,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,9,12,3,3,0,0,0
8/18/2008,0,0,0,0,0,0,0,9,9,9,0,3,3,0,3,0,0,0,0,6,6,0,0,0
8/19/2008,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,6,0,0,0,0,9,0,6
8/20/2008,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
8/21/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8/22/2008,3,3,0,0,0,0,0,-3,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0
8/23/2008,0,0,9,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2008,6,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8/25/2008,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
8/26/2008,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
8/28/2008,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2008,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
8/31/2008,0,0,0,0,0,0,0,0,-3,9,0,0,0,0,3,0,0,0,0,0,0,3,0,0
9/1/2008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
9/3/2008,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
9/4/2008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0
9/5/2008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2008,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
