date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/27/2001,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
6/28/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,3,6
7/4/2001,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2001,42,15,69,33,18,69,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7/10/2001,6,36,0,3,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7/11/2001,9,0,0,0,6,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,6,9
7/12/2001,9,3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2001,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7/14/2001,0,0,15,27,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12
7/15/2001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2001,0,-6,-3,0,6,0,0,0,0,0,-3,0,0,0,0,0,0,12,18,9,45,6,0,12
7/17/2001,12,12,6,3,3,0,0,0,0,24,0,0,12,0,3,0,6,6,6,3,15,6,0,33
7/18/2001,6,9,-3,0,18,6,3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,15,0,3,6
7/19/2001,9,27,9,24,6,48,24,12,0,0,9,0,3,6,0,24,9,6,6,15,90,15,27,15
7/20/2001,30,60,12,9,24,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,27,96,108
7/21/2001,219,132,96,30,18,27,48,21,0,0,-3,-9,0,-12,0,0,0,0,0,6,66,120,165,204
7/22/2001,342,72,42,42,24,3,0,6,0,0,0,9,0,-3,0,21,72,66,90,57,15,111,99,12
7/23/2001,96,99,6,24,36,42,6,0,0,-3,6,3,0,0,3,-39,12,39,129,30,72,51,72,3
7/24/2001,45,78,36,21,60,18,6,0,0,3,0,0,0,0,0,3,-6,0,0,36,3,0,51,54
7/25/2001,0,147,30,-9,0,0,-15,0,0,0,0,0,-9,0,0,3,3,-3,0,6,-3,9,0,3
7/26/2001,75,-9,12,6,6,0,3,3,0,0,0,0,0,0,9,-3,0,6,0,0,0,0,6,18
7/27/2001,6,117,21,24,21,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,12,-3,15,9,12
7/28/2001,21,33,27,39,21,3,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,132
7/29/2001,36,75,54,54,3,0,3,6,0,0,0,0,0,0,0,3,0,21,12,3,6,54,117,117
7/30/2001,81,141,54,51,24,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,12,3,3,63
7/31/2001,18,63,21,12,24,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,15,0,21,0
8/1/2001,12,96,45,54,48,0,21,0,0,0,0,0,0,0,0,,0,9,0,3,9,6,0,30
8/2/2001,12,48,18,3,0,0,3,3,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,6,0
8/3/2001,3,36,15,24,30,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15
8/4/2001,9,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,15,3,6
8/5/2001,12,9,18,12,27,0,3,0,3,6,3,9,0,0,6,0,6,-3,9,0,9,0,0,9
8/6/2001,33,24,3,24,21,9,6,0,3,3,0,0,0,0,0,3,-3,12,3,6,3,6,9,0
8/7/2001,6,3,6,9,12,0,,,,,,,0,0,0,3,0,-3,3,0,0,0,0,0
8/8/2001,0,6,6,3,9,0,,,,,,,0,-3,0,3,6,0,0,3,6,0,0,-3
8/9/2001,3,0,6,0,6,3,,,,,,,0,0,6,0,-3,18,0,3,3,0,3,0
8/10/2001,3,9,6,0,6,-3,,,,,,,0,0,-3,0,3,0,0,0,6,0,3,0
8/11/2001,0,-3,6,3,0,0,,,,,,,0,0,3,0,0,0,3,0,0,0,6,0
8/12/2001,9,6,9,12,3,-3,,,,,,,6,6,0,0,0,0,0,3,0,0,9,0
8/13/2001,9,12,3,0,6,-3,,,,,,,0,0,0,6,9,9,15,0,3,0,6,0
8/14/2001,0,9,6,3,12,0,,,,,,,,,,,,,,,0,0,0,0
