date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
7/31/2020,10815,198,108,72,9,30,1317,1923,954,474,1236,1191,1428,2277,1845,1683,2358,6351,5577,7701,2862,2940,1080,4800
8/1/2020,1614,543,72,78,93,279,2145,6270,6195,822,111,36,117,90,366,591,1791,2679,2118,4764,4281,5259,2940,2043
8/2/2020,1914,567,189,174,30,318,2319,6153,3087,294,228,1062,4698,6543,1512,4887,1965,579,1296,4800,2400,4323,3444,1353
8/3/2020,816,228,39,24,12,66,2400,8649,588,48,-48,81,60,69,171,210,390,600,345,642,1599,2106,2409,534
8/4/2020,933,168,69,72,36,72,813,3567,5721,429,81,84,759,261,2718,5685,1734,213,840,4143,2346,696,441,60
8/5/2020,-30,-342,-180,30,12,18,369,2736,1260,156,141,90,168,234,219,390,0,51,18,261,210,735,1713,561
8/6/2020,183,12,54,123,42,66,285,2199,2349,774,267,132,192,165,225,219,108,144,384,273,393,3123,2127,1503
8/7/2020,798,123,21,54,9,60,999,2457,1203,729,213,183,192,180,234,267,84,51,333,366,282,345,1620,2106
8/8/2020,1488,279,63,78,105,324,1233,2712,1920,864,414,399,162,186,165,135,99,123,66,489,249,609,942,1401
8/9/2020,996,186,111,99,63,51,1500,1899,555,372,174,156,147,93,201,252,261,537,534,1395,408,1026,1101,492
8/10/2020,363,54,27,30,33,15,162,870,297,396,336,117,111,129,258,372,327,300,30,117,93,270,708,909
8/11/2020,444,39,48,27,39,48,219,717,639,222,168,192,165,102,201,231,9,9,48,57,15,168,471,525
8/12/2020,441,75,66,9,9,3,72,813,471,189,87,105,120,153,72,225,18,24,24,72,153,204,1068,441
8/13/2020,240,54,60,45,21,0,45,9,72,15,24,6,30,21,6,9,87,93,204,168,99,96,120,561
8/14/2020,144,66,30,21,9,6,9,66,27,21,9,12,3,0,3,6,39,63,78,45,72,81,177,105
8/15/2020,27,72,9,45,12,15,12,18,108,12,0,6,9,3,18,6,51,54,21,24,60,72,96,123
8/16/2020,21,15,24,30,3,36,15,18,0,9,18,18,15,0,0,6,24,0,18,24,45,21,48,42
8/17/2020,30,15,27,12,9,18,15,9,9,6,18,3,6,0,0,0,15,21,27,15,42,21,33,54
8/18/2020,21,21,24,27,15,9,3,6,3,6,0,0,6,6,0,12,21,45,33,30,36,36,39,27
8/19/2020,12,3,6,12,15,12,9,6,0,30,9,0,0,0,0,6,21,0,12,36,15,9,18,33
8/20/2020,15,9,9,6,3,3,15,3,9,3,18,0,18,18,6,18,12,0,0,0,15,3,9,6
8/21/2020,15,3,0,0,3,6,12,12,0,12,9,3,12,0,3,0,0,0,0,0,0,0,0,6
8/22/2020,9,3,0,0,6,0,0,0,3,3,3,0,0,0,3,24,24,9,3,0,6,9,0,3
8/23/2020,9,3,0,3,9,3,0,3,0,0,3,6,0,0,0,0,0,3,0,15,3,15,12,6
8/24/2020,15,9,0,0,0,9,0,6,0,9,9,3,9,0,0,0,0,0,0,0,6,12,15,30
8/25/2020,0,6,12,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,15
8/26/2020,0,0,6,0,9,6,6,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0
8/27/2020,9,3,6,0,0,15,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0
8/28/2020,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8/29/2020,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2020,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
9/1/2020,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
9/2/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2020,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
9/8/2020,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
