date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2012,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2012,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/30/2012,2,7,11,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,7,1,7
7/1/2012,23,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2012,16,31,17,0,1,6,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,32,8
7/3/2012,0,0,1,2,5,6,0,0,0,0,0,0,0,2,0,0,0,9,0,0,3,3,0,0
7/4/2012,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,20,57
7/5/2012,78,451,0,13,3,2,0,6,2,4,1,0,0,2,0,0,2,0,2,2,4,1,2,0
7/6/2012,8,0,1,1,4,0,0,1,0,6,2,6,0,5,0,4,1,0,0,1,7,17,18,4
7/7/2012,45,119,201,199,50,26,8,1,7,3,7,2,4,1,2,0,0,10,12,4,34,63,71,192
7/8/2012,2210,2146,936,2017,502,27,20,8,2,5,6,3,3,2,0,2,1,3,11,38,93,993,2663,2988
7/9/2012,3534,1752,574,30,16,6,3,18,7,0,0,0,19,41,34,5,7,5,0,6,2,3,1,0
7/10/2012,-265,1157,-28,-117,-176,-158,-105,-105,-46,0,0,3,0,0,0,0,0,45,38,4,9,13,12,6
7/11/2012,1965,2471,27,-2,-2,0,1,7,0,0,2,0,0,0,5,0,-193,230,336,9,94,1020,2791,2673
7/12/2012,4350,3580,4600,32,7,146,230,9,0,0,0,83,393,138,349,27,252,372,292,407,108,400,4253,3989
7/13/2012,1334,42,1,1,0,-13,-39,-23,0,0,0,0,0,0,0,0,6,3,8,13,17,460,63,-26
7/14/2012,-122,701,9,-40,-9,-4,-28,-50,0,-110,-120,-133,-140,-70,-55,0,16,99,1667,625,1583,1803,147,1294
7/15/2012,151,9,51,-18,-5,1,0,0,0,0,0,0,0,0,0,5,0,0,26,9,48,243,139,737
7/16/2012,127,1161,22,1,2,-6,-4,-13,0,0,-40,-3,-5,0,0,-2,8,57,92,129,1642,749,1440,243
7/17/2012,-3,-13,-11,-9,-5,-2,-10,-20,-35,-30,-55,-115,-110,-95,-110,-62,,,-33,137,32,370,-13,-50
7/18/2012,-20,-19,-75,-32,-15,-20,-12,3,527,246,-35,-296,-118,0,-15,33,857,768,138,265,138,93,120,52
7/19/2012,44,81,4,-8,1,37,56,75,10,10,15,11,0,0,0,0,30,17,574,927,127,57,308,2183
7/20/2012,1305,2865,371,30,7,28,184,14,2,0,0,0,0,0,0,11,17,11,7,89,154,238,424,975
7/21/2012,4440,542,41,4,6,44,153,24,7,11,0,0,0,0,0,-20,8,2,104,125,176,363,1733,2932
7/22/2012,2319,1703,341,30,12,317,1472,265,752,4,0,0,0,0,0,22,29,23,1271,427,53,81,64,82
7/23/2012,133,168,56,19,15,294,428,64,45,20,25,75,50,60,14,81,16,525,590,1804,350,623,2340,3208
7/24/2012,1876,558,2,9,2,4,13,327,7,-201,0,0,0,0,-63,180,215,10,20,816,20,456,-22,-25
7/25/2012,-89,-63,-2,-4,-1,1,-71,-58,-10,-5,0,0,9,6,5,0,4,9,53,26,113,217,334,106
7/26/2012,363,29,4,15,21,9,265,407,20,7,4,2,0,0,5,12,58,59,106,163,138,137,214,131
7/27/2012,217,121,4,145,19,44,187,171,2,0,0,0,0,0,0,0,5,8,21,6,6,12,30,127
7/28/2012,5,6,1,14,2,23,256,1,-1,0,0,0,0,1,11,8,6,32,46,131,163,57,108,277
7/29/2012,115,20,45,42,6,150,43,91,9,2,3,0,0,0,1,2,6,2,4,0,0,0,0,0
7/30/2012,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2012,4,5,1,4,0,0,2,2,0,8,2,1,0,0,0,5,3,3,21,30,41,55,10,3
8/1/2012,15,13,55,13,7,4,7,0,1,0,3,3,2,1,1,0,3,10,44,42,43,51,15,11
8/2/2012,10,-1,1,3,1,5,10,5,1,0,2,0,1,1,12,4,,23,25,26,83,60,43,18
8/3/2012,5,10,51,20,11,3,6,0,6,8,4,4,0,3,1,0,6,12,8,45,12,15,3,2
8/4/2012,0,2,5,14,4,2,0,0,0,0,1,0,0,0,0,0,3,4,2,10,20,19,34,42
8/5/2012,10,6,14,11,2,0,9,5,1,1,0,0,0,1,0,0,6,5,21,0,3,5,0,3
8/6/2012,0,7,5,9,7,2,1,1,-1,0,0,-2,0,0,0,-1,2,1,0,3,3,2,4,1
