date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/21/1995,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
6/22/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/23/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/24/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/25/1995,,,,,,,,,,,,,,,,,,,,,,,,
6/26/1995,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/1995,2,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/28/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/29/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0
6/30/1995,0,10,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1995,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0
7/2/1995,,,,,,,,,,,,,,,,,,,,,,,,
7/3/1995,2,-8,-8,14,-8,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,6
7/4/1995,0,16,0,0,0,0,,,,,,,0,0,0,0,0,-2,0,0,0,52,20,8
7/5/1995,-2,0,6,-2,0,,,,,,,,0,0,0,0,0,0,0,0,8,0,6,10
7/6/1995,18,10,2,14,88,48,,,,,,,0,0,0,0,0,2,12,20,0,0,46,64
7/7/1995,8,0,98,38,20,6,,,,,,,2,0,4,0,0,2,0,4,82,0,0,40
7/8/1995,16,0,0,0,0,2,,,,,,,2,32,58,0,0,18,38,12,8,4,52,22
7/9/1995,,,,,,,,,,,,,,,,,,,,,,,,
7/10/1995,10,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,80,32,10,0
7/11/1995,12,6,4,10,82,10,,,,,,,0,0,0,0,0,0,0,0,2,0,12,0
7/12/1995,12,18,8,12,0,0,,,,,,,0,2,2,2,4,0,0,0,0,100,34,204
7/13/1995,66,26,18,6,6,2,,,,,,,2,2,2,2,2,2,14,0,0,58,4,26
7/14/1995,86,96,38,4,8,6,,,,,,,0,4,2,0,0,0,18,30,34,6,14,160
7/15/1995,212,90,42,20,14,0,,,,,,,0,0,6,12,4,2,62,38,28,34,74,240
7/16/1995,,,,,,,,,,,,,,,,,,,,,,,,
7/17/1995,336,830,172,168,1142,156,82,12,4,2,0,0,0,0,0,0,10,0,0,4,0,54,18,22
7/18/1995,110,72,68,44,62,56,,,,,,,0,0,0,0,0,4,0,0,164,150,6,8
7/19/1995,78,78,74,20,34,42,,,,,,,0,0,0,0,0,0,0,0,54,34,42,40
7/20/1995,218,108,150,110,62,78,,,,,,,0,0,0,0,0,0,0,0,0,0,22,92
7/21/1995,282,112,102,78,60,70,,,,,,,24,0,0,4,24,16,2,6,4,2,18,166
7/22/1995,120,138,86,18,4,14,,,,,,,2,8,10,42,26,100,8,66,358,110,102,66
7/23/1995,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1995,70,28,98,44,76,118,50,16,2,10,0,0,2,4,4,14,2,0,0,2,6,22,10,20
7/25/1995,96,76,92,94,132,138,,,,,,,0,0,0,0,0,0,0,2,2,0,34,440
7/26/1995,220,78,114,96,44,6,,,,,,,2,4,0,0,0,0,2,6,18,92,218,176
,,,,,,,,,,,,,,,,,,,,,,,,
