date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
6/25/1987,,,,,,,,,,,0,0,0,0,,0,0,2,0,,,,0,0
6/26/1987,8,6,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/27/1987,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/28/1987,,,,,,,,,,,,,,,,,,,,,,,,
6/29/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/1987,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1987,0,0,0,0,0,0,,,,,,,0,0,0,0,0,2,0,0,2,0,0,0
7/2/1987,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
7/3/1987,2,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,4,0,6
7/4/1987,0,0,0,0,0,0,,,,,,,0,0,0,0,0,2,0,0,0,0,2,0
7/5/1987,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1987,,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,4,4,8
7/7/1987,22,48,46,6,4,0,,,,,,,4,0,0,0,8,0,4,4,4,14,2,2
7/8/1987,2,4,8,12,0,2,,,,,,,0,2,4,2,2,2,0,2,0,0,10,24
7/9/1987,54,30,56,4,2,0,,,,,,,2,4,0,2,20,0,30,18,0,0,0,0
7/10/1987,0,-6,14,0,-4,-6,,,,,,,4,0,0,-2,0,0,0,0,0,0,0,0
7/11/1987,0,0,0,0,4,0,,,,,,,0,0,2,2,0,0,6,0,4,0,28,0
7/12/1987,,,,,,,,,,,,,,,,,,,,,,,,
7/13/1987,13,26,8,17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25
7/14/1987,18,20,10,10,4,0,,,,,,,0,0,0,0,0,0,0,0,0,4,8,16
7/15/1987,26,52,92,6,6,4,,,,,,,0,0,-16,-2,4,74,4,26,-14,14,14,24
7/16/1987,254,22,92,2,0,-2,,,,,,,0,0,0,-4,0,2,0,0,0,0,2,2
7/17/1987,28,58,0,0,0,-14,,,,,,,0,0,0,0,-2,0,0,40,230,172,378,572
7/18/1987,76,56,32,0,-2,-2,,,,,,,18,4,6,0,2,0,0,0,10,0,14,30
7/19/1987,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1987,10,94,52,17,6,4,7,0,0,1,0,1,3,10,0,0,0,0,0,0,0,17,49,25
7/21/1987,76,158,122,74,14,16,,,,,,,24,0,0,0,-62,0,0,0,0,16,18,0
7/22/1987,64,80,124,26,12,54,,,,,,,-2,2,-72,-4,2,-2,28,24,32,266,192,38
7/23/1987,86,30,20,18,6,42,,,,,,,0,0,0,0,,,,,,,,
