date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
6/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/2015,0,0,0,0,0,0,0,0,0,0,7,0,0,-2,0,0,0,0,0,0,0,0,0,0
6/21/2015,0,0,0,0,0,0,0,0,9,4,3,-2,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2015,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2015,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0
7/4/2015,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
7/5/2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/6/2015,0,0,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0
7/7/2015,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7/8/2015,3,0,6,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22
7/9/2015,4,0,2,0,1,0,0,0,0,0,0,0,0,0,-4,0,33,9,4,0,0,1,0,0
7/10/2015,1,7,10,0,1,-1,0,-1,0,0,3,0,0,0,0,0,0,7,2,5,1,2,0,13
7/11/2015,40,68,31,32,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,5,4,0,0,2
7/12/2015,60,39,14,11,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122,44
7/13/2015,5,64,69,0,0,0,0,0,0,0,0,0,-2,-11,2,0,56,0,15,45,106,2,4,0
7/14/2015,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,2,1,1,23,27,0,0,0
7/15/2015,0,20,43,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,4,0,0,0
7/16/2015,7,5,38,4,14,4,7,0,0,0,0,0,0,1,0,0,0,6,2,35,18,0,16,129
7/17/2015,340,101,263,28,38,51,30,10,81,1,7,3,1,2,0,4,24,125,36,575,719,438,0,5
