date,X0000,X0001,X0002,X0003,X0004,X0005,X0006,X0007,X0008,X0009,X0010,X0011,X0012,X0013,X0014,X0015,X0016,X0017,X0018,X0019,X0020,X0021,X0022,X0023
,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2005,,,,,,,,,,,,,,,0,0,0,0,0,0,4,4,1,-3
6/19/2005,11,1,13,4,-1,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2
6/20/2005,17,-3,5,5,-3,3,0,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,1,-5
6/21/2005,-4,2,-1,39,35,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6/22/2005,0,-8,0,36,12,-27,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/23/2005,-3,-4,12,-2,69,36,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6/24/2005,42,110,3,18,15,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
6/25/2005,30,17,2,11,-1,-2,1,3,0,0,0,0,1,1,0,1,1,0,0,1,1,2,3,21
6/26/2005,-4,22,23,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,18
6/27/2005,47,11,-4,6,7,-6,-4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,7,85
6/28/2005,95,4,2,-6,-2,-1,0,0,0,2,0,0,0,24,3,15,6,16,15,7,4,58,137,182
6/29/2005,733,167,64,21,8,4,-2,-26,3,1,0,-2,0,0,0,1,0,14,15,285,10,264,674,70
6/30/2005,97,112,161,3,5,6,1,0,0,2,0,0,1,0,1,0,0,0,0,4,16,1,13,148
7/1/2005,75,7,58,15,18,23,0,2,0,0,1,0,0,2,0,11,36,44,109,26,256,618,567,92
7/2/2005,0,5,-4,-5,1,0,-66,-121,-8,0,0,0,0,0,0,0,0,0,0,3,3,1,5,333
7/3/2005,182,200,103,103,1,0,2,-9,-23,1,1,0,0,0,0,0,0,4,9,43,787,43,0,0
7/4/2005,59,85,9,4,0,11,6,4,2,0,-1,0,0,0,0,7,0,15,172,601,571,2664,278,2
7/5/2005,65,234,67,14,9,-8,1,2,0,0,0,0,0,0,1,0,0,2,70,303,3,0,6,32
7/6/2005,55,53,16,0,11,1,2,1,0,0,0,0,0,0,1,0,3,20,0,313,5,6,108,140
7/7/2005,731,177,6,6,1,0,0,0,0,0,-1,-35,-78,-12,-3,1,1,6,0,1,4,1,120,6
7/8/2005,30,10,0,-4,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,5,0,10,1,185
7/9/2005,251,44,6,11,0,0,2,0,0,0,0,-21,-16,-8,2,13,-30,0,1,1,13,4,6,2
7/10/2005,-4,1,-47,-4,4,1,7,1,0,0,-10,-21,-11,-9,-17,1,0,4,1,48,35,32,12,-4
7/11/2005,10,27,16,2,0,-3,2,-1,0,1,2,0,3,-3,-1,-1,-4,-1,1,9,0,-1,1,5
7/12/2005,5,-8,-4,1,0,-7,2,0,1,0,-1,0,2,0,-2,0,0,5,2,6,17,19,23,46
7/13/2005,27,11,11,7,6,5,4,0,2,3,0,0,0,7,1,3,40,43,48,186,160,176,164,213
7/14/2005,78,47,50,8,27,10,12,7,1,9,2,0,1,2,0,4,3,7,49,16,166,109,73,230
7/15/2005,176,198,235,35,12,49,25,0,1,2,4,3,3,5,23,22,10,32,4,36,177,137,103,611
7/16/2005,1894,1220,129,156,187,217,673,1702,191,26,10,95,110,92,214,223,120,215,2350,2130,1530,170,730,330
7/17/2005,502,207,202,8,23,20,213,68,23,8,4,1,5,12,59,58,107,87,66,42,108,141,358,383
7/18/2005,1053,629,302,46,48,135,772,855,243,4,3,-5,7,29,51,21,126,273,23,38,134,326,2020,752
7/19/2005,362,292,94,29,32,287,324,2568,633,3,1,2,-1,6,-19,97,555,250,3010,64,17,40,158,482
7/20/2005,1378,91,132,-36,7,44,32,2,0,0,0,0,0,7,3,8,1,-52,134,77,103,1075,1266,1710
7/21/2005,116,30,11,2,6,22,144,32,2,2,0,0,0,-1,0,2,0,2,106,26,2,18,247,3469
7/22/2005,291,133,32,26,18,152,267,119,187,8,0,2,-5,0,-4,5,-13,315,833,1500,32,39,142,1223
7/23/2005,1260,990,197,8,87,139,1910,1177,165,10,2,0,4,6,-2,18,52,256,725,783,1750,1003,3760,1302
7/24/2005,53,76,11,7,2,198,254,512,49,19,23,13,2,5,4,39,32,4,23,292,214,1564,252,84
7/25/2005,103,113,10,3,0,47,117,44,55,248,9,2,2,2,16,25,4,6,1,2252,370,710,462,362
7/26/2005,973,1433,27,10,4,28,16,132,11,3,4,0,2,2,2,4,-79,91,278,17,347,764,4,934
7/27/2005,126,57,-2,-677,0,7,23,-1,5,2,4,0,1,0,1,3,16,25,48,43,4,212,214,137
7/28/2005,205,44,37,8,11,43,148,75,6,6,2,3,38,13,16,12,20,9,183,89,71,92,41,43
7/29/2005,61,134,137,39,9,72,414,30,0,3,5,2,20,18,7,126,101,160,18,80,230,486,601,738
7/30/2005,381,162,72,20,9,78,643,32,8,2,0,1,5,24,22,117,28,26,102,280,94,631,627,670
7/31/2005,69,274,66,8,10,11,355,14,0,-1,15,3,1,1,13,82,44,293,66,115,316,759,24,28
8/1/2005,72,21,14,7,7,10,349,8,4,-6,0,1,,,,,0,1,0,12,31,24,11,41
8/2/2005,175,103,27,16,10,17,16,6,0,0,0,0,0,0,0,2,14,1,4,3,6,24,15,16
8/3/2005,122,74,30,24,13,5,21,16,1,3,2,1,3,1,-6,-4,12,10,24,7,6,74,28,99
8/4/2005,38,75,18,13,5,3,9,13,0,0,3,1,0,1,1,4,2,22,9,110,20,47,34,30
8/5/2005,169,49,22,9,6,4,5,-12,13,-10,-12,-35,-4,9,13,43,30,35,36,7,23,26,7,6
8/6/2005,22,9,19,13,7,4,4,11,-6,-1,-2,-1,-2,-36,-12,-9,69,15,18,5,8,23,15,24
8/7/2005,-4,-1,8,2,-4,2,-10,18,-4,-2,-2,-3,-1,1,0,0,-8,1,-1,7,-3,4,13,24
8/8/2005,9,8,10,11,9,7,15,12,6,3,0,4,-2,0,-7,-1,0,2,22,10,4,4,6,4
8/9/2005,2,0,2,4,2,0,0,0,1,0,1,0,2,0,0,3,0,1,1,3,9,12,14,12
8/10/2005,8,3,6,4,1,1,5,4,1,0,0,1,0,1,5,3,0,2,3,1,4,4,9,4
8/11/2005,12,11,9,1,3,1,7,6,3,-2,1,0,1,2,1,1,4,9,7,2,1,4,2,1
8/12/2005,9,3,1,1,0,0,0,2,2,1,0,0,0,0,0,1,9,3,4,2,0,4,1,0
8/13/2005,2,1,2,1,1,0,2,1,0,1,1,0,0,1,0,1,2,0,6,0,1,2,0,0
8/14/2005,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
8/15/2005,4,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,3
8/16/2005,0,0,1,0,0,1,1,3,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0
8/17/2005,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,3
8/18/2005,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
8/19/2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1,2,0
8/20/2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-2,3,-1,0,-1
8/21/2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
8/22/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2005,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8/26/2005,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8/27/2005,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8/28/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
8/29/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9/1/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9/2/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
