date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2013,,,,,,,,,,,,,,,,,,0,0,0,3,0,-9,0
6/25/2013,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,4,0
7/2/2013,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
7/4/2013,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,4,7,0
7/5/2013,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,5,0
7/6/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7/7/2013,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,-1,0,0,2,0,10,0,3
7/8/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2013,0,-4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
7/10/2013,3,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21
7/11/2013,-2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,10,12,16
7/12/2013,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2013,0,6,10,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,24,20
7/14/2013,2,5,32,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,46,14
7/15/2013,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,10,5,0,2,6
