date,X0000,X0100,X0200,X0300,X0400,X0500,X0600,X0700,X0800,X0900,X1000,X1100,X1200,X1300,X1400,X1500,X1600,X1700,X1800,X1900,X2000,X2100,X2200,X2300
,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2007,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
6/22/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,4,0,1
7/1/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4
7/2/2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,1
7/3/2007,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,1,9
7/4/2007,11,26,4,3,2,1,0,0,0,0,0,0,0,0,0,2,4,4,1,0,0,0,46,42
7/5/2007,24,11,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
7/6/2007,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,5,3,78
7/7/2007,66,27,23,29,10,4,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0
7/8/2007,144,26,10,0,0,0,0,0,-1,-4,0,0,3,0,0,1,0,0,0,5,39,11,1,104
7/9/2007,47,14,12,7,2,11,1,0,0,0,0,0,0,0,2,3,0,0,8,4,22,2,3,11
7/10/2007,10,48,5,3,2,2,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7,62,37,11
7/11/2007,15,33,1,2,0,0,0,0,0,0,0,0,0,1,1,3,1,0,3,0,0,0,138,378
7/12/2007,286,186,16,0,6,0,-1,0,1,-2,0,0,1,0,0,0,0,0,0,1,7,6,1,119
7/13/2007,42,269,5,0,1,0,0,0,0,0,0,0,-4,0,0,0,8,17,2,29,26,11,37,764
7/14/2007,24,-6,8,0,1,27,0,-2,1,0,0,0,0,1,1,4,7,4,1,10,4,0,1,8
7/15/2007,41,79,22,6,5,5,52,17,1,5,-2,0,17,7,4,15,4,10,0,0,7,0,0,225
7/16/2007,401,43,85,7,0,2,63,3,0,0,0,0,0,0,0,3,0,3,2,0,0,2,0,11
7/17/2007,39,34,24,0,1,10,271,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,44
7/18/2007,216,157,99,9,3,4,0,-2,59,0,0,0,0,0,0,0,3,10,112,302,259,364,6,31
7/19/2007,151,72,102,13,3,17,3,6,0,0,0,0,0,1,1,1,0,0,3,0,1,88,257,58
7/20/2007,366,193,333,51,16,63,35,3,1,0,0,6,0,0,1,0,16,1,0,2,0,3,0,64
7/21/2007,163,27,2,2,1,0,5,0,0,1,0,0,0,0,1,0,0,7,241,30,1,2,7,117
7/22/2007,23,57,7,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,4,0,1,2
7/23/2007,42,63,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,168,62,139,380,75,41
7/24/2007,56,42,40,10,5,72,157,2,7,2,2,0,1,0,0,0,0,68,12,30,225,37,57,62
7/25/2007,169,100,185,45,17,52,60,7,0,-1,0,0,1,2,0,0,0,0,0,1,8,274,228,771
7/26/2007,450,97,211,34,17,8,9,0,0,0,3,1,3,1,7,6,0,0,0,9,41,58,72,146
7/27/2007,769,473,127,21,12,1,11,4,0,0,1,1,0,2,7,10,2,14,12,4,4,3,0,14
7/28/2007,18,65,3,3,1,-1,1,0,0,0,1,0,-1,0,0,3,0,2,7,9,0,2,12,23
